"id","tid_not_to_be_used","airline","tag","tweet"
90904,566016917316452352,"American","dN$l0c19~Lwl","@AmericanAir i have problems with my case travelling with american airlines!i need solutions!"
90956,566037432102318080,"Delta","dN$l0c19~Lwl","@DeltaAssist hold flight 2320. We have five people trying to get on. Delayed in Norfolk. Don't leave us!"
90999,566061031307223040,"American","dN$l0c19~Lwl","@AmericanAir any way you can tell your flight team to stop flirting and get passengers some water? Sitting on the Tarmac for 60 min in STL.."
91016,566067269193969664,"SouthWest","dN$l0c19~Lwl","@SouthwestAir why is mdw baggage claim so regularly and painfully slow? Can't you fix this known problem?"
91020,566068280469630976,"United","dN$l0c19~Lwl","last 75 @AmericanAir 5 delays. Last 2 @united flights 1 delay. I think this is why I never fly @united #FML"
91023,566070836088426496,"United","dN$l0c19~Lwl","@chadmendes @united #Bullshit"
91032,566076722383028224,"AlaskaAir","dN$l0c19~Lwl","4hrs of my life lost today going both ways of my RT to SFO. Does 2X the travel time =2X the miles @AlaskaAir?"
91046,566084266765717504,"American","dN$l0c19~Lwl","@AmericanAir switched our flight 3 times already! We call, all you can say is it will probably change 2 more times? #CustomerService #fail"
91128,566178653198102528,"United","dN$l0c19~Lwl","@united When will you reverse this poor decision and reinstate flights you illegally voided? DOT infringements at $27,000 per ticket."
91292,566286341281832960,"United","dN$l0c19~Lwl","@united Inquired about MileagePlus Silver Premier Status Match Challenge 9 days ago, no response. I have Case ID number, could you help?"
91334,566303082028740608,"SouthWest","dN$l0c19~Lwl","2 weeks in a row @southwestair let's us down flight cancelled need to elsewhere #StrikeTwo #Southwest_ http://t.co/uFc0MpMvcD"
91405,566331397217189888,"American","dN$l0c19~Lwl","@AmericanAir please Find out Who you are Got passengers from fl AA1598 MIA to NY walking all over #3gatechangesncounting #delayed @mszains "
91481,566362673135108096,"American","dN$l0c19~Lwl","@AmericanAir This is my second flight within a week w/ you guys that is departing late. Board everyone then sit on the plane &amp; wait! #Shade"
91511,566375462235308032,"United","dN$l0c19~Lwl","Let's see if @United will fix the mess @Lufthansa has caused now! I can't believe each one is blaming the other one for this!"
91584,566404921059467264,"JetBlue","dN$l0c19~Lwl","@JetBlue what are the chances that an 11am Sunday flight out of Logan will be cancelled?!"
91612,566415840846028800,"United","dN$l0c19~Lwl","Whoever is in charge of @United customer service should be forced to listen to their gawd awful on hold \"music\" all day long while at work"
91627,566420847267545088,"AlaskaAir","dN$l0c19~Lwl","Uh wow @AlaskaAir terminal at #LAX is really really awful."
91644,566427479129067520,"American","dN$l0c19~Lwl","Being delayed is one thing but when there is a lack of communication it's even worse @AmericanAir. #CustomerService"
91665,566436895479975936,"SouthWest","dN$l0c19~Lwl","@SouthwestAir Stl flight late taking off &amp; missed conn to Witchita because I was i only one connect wouldn't wait 5 min .. stuck in Dallas"
91790,566573207587913728,"JetBlue","dN$l0c19~Lwl","@joshdinetz @JetBlue This is almost as bad as crossfit check ins #no respect"
91848,566615997319110656,"SouthWest","dN$l0c19~Lwl","Much luv to @SouthwestAir for the missed flight apology package "
91873,566626815956226048,"United","dN$l0c19~Lwl","@JetBlue would never do this! (They'd just offer drinks to the neighboring seats) @united is a destroyer of families."
91909,566639912011960320,"JetBlue","dN$l0c19~Lwl","@JetBlue removed my mom from plane b/c they couldn't make rm for her coat! And luggage is onboard! And will miss #ASG15 @wsvn @WPLGLocal10"
91944,566654943193341952,"SouthWest","dN$l0c19~Lwl","@SouthwestAir has cancelled all flights after 525 pm today due to storm. Travelers advised to contact carrier for latest flight info."
91953,566657908620804096,"SouthWest","dN$l0c19~Lwl","ManUglory: Will never fly @SouthwestAir again. Ever. Worst customer service ever. #CustomerService #badcustome... http://t.co/xgp4IMpjJC"
92046,566699101337972736,"SouthWest","dN$l0c19~Lwl","@SouthwestAir Hi I've just found out my flight has been cancelled tomorrow morning. I've been on the phone 4 over half an hour."
92136,566732326408032256,"Delta","dN$l0c19~Lwl","@DeltaAssist @Delta my flight to London was cancelled. Possibility to rebook JFK to LHR for 6:30 tomorrow evening?"
92199,566753804285382656,"American","dN$l0c19~Lwl","De-icing @AmericanAir dc-&gt; la looks like  we are going to be delayed because of snow. http://t.co/2PGOQ3L3tk"
92233,566768631707885568,"Delta","dN$l0c19~Lwl","@DeltaAssist PLEASE HELP US our flight was cancelled for tomorrow (DL464) from JFK to MBJ, any way you can help us? booked through AAA"
92315,566811272402853888,"SouthWest","dN$l0c19~Lwl","@SouthwestAir SWA wanted me to take it offline, but hasn't offered to do anything to make up for our cancelled flight and ruined Vday"
92337,566821720695140352,"American","dN$l0c19~Lwl","@AmericanAir i made the reservations for her.  i am an advantage customer and paid for the ticket.  PLEASE help us, i am still on hold."
92407,566915766822641664,"American","dN$l0c19~Lwl","@AmericanAir flight 105 cancelled so I'm now on 107, very long wait! Will I be able to make a claim?"
92427,566935844188344320,"American","dN$l0c19~Lwl","@AmericanAir if I don't show for a standby flight, will it affect my reserved flight? Don't want to wait for a flight I prob won't get on."
92486,566963902077218816,"JetBlue","dN$l0c19~Lwl","Boo @JetBlue hate that you canceled my flight today. Missing out on the joys of NY"
92506,566968890811772928,"SouthWest","dN$l0c19~Lwl","@SouthwestAir been waiting on hold for 45 minutes to change a canceled flight. Do you even have customer service ?"
92630,567014686370316288,"American","dN$l0c19~Lwl","@AmericanAir attempt at customer service in Chicago.  No agents and broken phones. #disappointed http://t.co/pSJ0PWnL2h"
92654,567021109661691904,"SouthWest","dN$l0c19~Lwl","So much trouble w @SouthwestAir, all flights to Nashville cancelled (but no weather til tomorrow?). Found another airline to get us home."
92787,567057573359001600,"SouthWest","dN$l0c19~Lwl","No more sky mall? Now what am I gonna do on this @southwestair flight ? It always killed time http://t.co/Ld4zBWKvTr"
92824,567068655780126720,"SouthWest","dN$l0c19~Lwl","@SouthwestAir Flight from LGA to ATL canceled and have been on hold for 3+ hours. Nothing available online. What is going on?"
92838,567073013477441536,"SouthWest","dN$l0c19~Lwl","Southwest cancels my flight via email for tomorrow and then makes ME sit on hold over 1 1/2 hrs now #frustrated #unaccpetable @SouthwestAir"
92904,567094632966664192,"United","dN$l0c19~Lwl","Another fucking gate change. @united this is ridiculous"
92911,567100030914678784,"American","dN$l0c19~Lwl","@AmericanAir Flight 3357 has been waiting on the tarmac for almost an hour  - everyone on the flight will miss their connections. Update?"
92915,567101538485956608,"JetBlue","dN$l0c19~Lwl","@CarolynSungCNN @JetBlue wow. that is REALLY bad cust svc. some company has their head up their butt."
92954,567115390967640064,"JetBlue","dN$l0c19~Lwl","@JetBlue can you help me out? flight 8103 JFK-FLL tonight 11:55pm website says \"no flights available\" - is it cancelled??"
93028,567139438304571392,"American","dN$l0c19~Lwl","Ok @AmericanAir door is closed, push thebplane and lets go already 52 min delay is unacceptable as it is"
93094,567160593514110976,"SouthWest","dN$l0c19~Lwl","10 of my last 12 @UnitedAirlines flights have been delayed or canceled. @SouthwestAir let me get away!"
93241,567303838924021760,"American","dN$l0c19~Lwl","@AmericanAir still no confirmed timing after waiting for two days about my luggage. Screw my business meetings up..."
93285,567324622903713792,"SouthWest","dN$l0c19~Lwl","All @SouthwestAir LIT departures have been cancelled for today. Arriving flights are still scheduled this evening from LAS and DAL."
93310,567332951655215104,"JetBlue","dN$l0c19~Lwl","@JetBlue long delay &amp; now we'll be sitting on Tarmac for at least an hour waiting for fuel. Did this flight catch you by surprise? Flt 133"
93320,567336394180558848,"Delta","dN$l0c19~Lwl","@DeltaAssist  I was booked for a flight and due to delay at CAE to ATLANTA they gave me an alternate route at the desk, it says confirmed"
93357,567346276816396288,"Delta","dN$l0c19~Lwl","@DeltaAssist looks like I'm going to miss my connection. What are my options from the air? Can I rebook on http://t.co/5hgeZFe9Ly?"
93414,567358324581339136,"Delta","dN$l0c19~Lwl","@DeltaAssist we just returned to the UK and our seats were downgraded, no apology given just told refund upon takeoff. Still waiting for it."
93426,567362052100878336,"VirginAmerica","dN$l0c19~Lwl","Disappointed that @VirginAmerica didnt send a text that my flight cxled &amp; IAD has been closed since last nite. Next flight is now in 2 days."
93433,567362933072474112,"American","dN$l0c19~Lwl","@AmericanAir @USAirways lost my luggage connecting in PHX onway to SLC.  Said it would be delivered  last night #nobags #ruinvacation"
93460,567369290072858624,"SouthWest","dN$l0c19~Lwl","Seriously, @SouthwestAir ? My fianc's flight was cancelled &amp; we have been on hold for close to 30mins trying to get a refund-unacceptable."
93495,567377003444060160,"American","dN$l0c19~Lwl","@AmericanAir @SeanOfChi don't do it AA. We're in Mexico City, this sad airline's systems are down. No one is providing info.Pathetic partner"
93544,567386531707367424,"American","dN$l0c19~Lwl","@AmericanAir your new boarding music is atrocious. This is a plane, not an Abercrombie &amp; Fitch."
93587,567394589309280256,"JetBlue","dN$l0c19~Lwl","@JetBlue Jet Blue sucks!  You try to contact them but you get a different person replying to you every time!"
93670,567409827316387840,"American","dN$l0c19~Lwl","@AmericanAir They just announced my flight AA2348 is delayed; will I have enough time to make connection to AA2268?"
93682,567411824866631680,"American","dN$l0c19~Lwl","@AmericanAir Cancel my flight as we're boarding. Hire crew that can do their jobs, are polite and not incompetent."
93707,567416890101084160,"American","dN$l0c19~Lwl","Flight to STL delayed due to 'no flight attendant' yet two flights to the 314 have left while waiting... Not adding up, @AmericanAir"
93751,567426708819935232,"American","dN$l0c19~Lwl","Shoutout to @AmericanAir for having my plane to Miami leave before my connecting flight made it there "
93780,567434504261107712,"Delta","dN$l0c19~Lwl","@DeltaAssist my flight today was delayed twice, I don't wanna be stranded plz help me rebook"
93791,567438239665897472,"SouthWest","dN$l0c19~Lwl","No wifi on a 3 hour flight. You're better than this @SouthwestAir. @LouisCKHQ skit reminded me to stop complaining https://t.co/yZ5BabujN7"
93818,567446188438192128,"VirginAmerica","dN$l0c19~Lwl","Well played @VirginAmerica - God knows I won't want to leave Vegas before 8AM on a Sunday. http://t.co/S1mJhXIcuG"
93871,567458146285678592,"American","dN$l0c19~Lwl","Desperate to avoid possible cancelled flight tomorrow due to weather but @AmericanAir trying to charge me to drive to make connection"
93890,567463905014730752,"American","dN$l0c19~Lwl","@AmericanAir if I miss my connector I lose my job and your agent continues to tell me it's my fault for booking with my points. #stayclassy"
93902,567468024576221184,"American","dN$l0c19~Lwl","@runRJR I put @AmericanAir on my \"No fly list\" long ago. Ugh."
93961,567481961510600704,"United","dN$l0c19~Lwl","@jeffrossen @united I don't think it's unreasonable to at least expect an explanation. Hope it's not much longer for you Jeff. #SafeTravels"
93986,567486116421718016,"Delta","dN$l0c19~Lwl","Yes they have proven it again @Delta sucks ?worst customer service? What do you think Twitter @DeltaAssist"
94056,567507093687513088,"United","dN$l0c19~Lwl","@united now waiting over an hour for bags on Ua1610 Tpa -ewr. What is going on?  This is unacceptable!"
94074,567510937016365056,"United","dN$l0c19~Lwl","@united trying to catch my flight to SFO from LAX due to my delayed PSP to LAX flight."
94113,567520256143654912,"JetBlue","dN$l0c19~Lwl","@JetBlue @Quantum_Zion this poor man is stuck in Washington D.C. waiting for your plane to be deiced. Send a private jet ASAP"
94124,567523953384882176,"American","dN$l0c19~Lwl","Now I know why I pay more for @united or @AmericanAir, issues flying out and issues flying home with @SouthwestAir"
94200,567549346854354944,"AlaskaAir","dN$l0c19~Lwl","@AlaskaAir first flight was delayed for 2 hrs. got to our next fight mins before it closed and the ladies at the ticket counter were rude _"
94213,567556312741859328,"JetBlue","dN$l0c19~Lwl","@JetBlue Where was our pizza? Flight 804 to Boston delayed and diverted 5 hours. https://t.co/cuGHAmYPGm"
94248,567572471604191232,"American","dN$l0c19~Lwl","My daily #DoNotFly @AmericanAir tweet. #BadBusiness Choose others."
94259,567582008852090880,"United","dN$l0c19~Lwl","The setting sun over the clouds. Not a bad #perspective @united http://t.co/TOqIg1meJX"
94310,567648881887182848,"United","dN$l0c19~Lwl","@united My husband was going to take 609 to Chicago today. App said (&amp; still says) on time. He got there &amp; it said cancelled. Which is it?"
94398,567717964003434496,"American","dN$l0c19~Lwl","@AmericanAir seriously the worst experience ever. #flight9301 first cancelled, then delayed, now sitting on Tarmac for an hour. #panicattack"
94484,567741728124571648,"JetBlue","dN$l0c19~Lwl","@aairwaves @aairwaves on top of ruining our vacation. They didn't even offer free wifi on flight _ they need to learn from @JetBlue."
94579,567769386934628352,"American","dN$l0c19~Lwl",".@AmericanAir not only did u charge me online to get home for funeral but then tried to charge me again at the airport! Never flyin AA again"
94699,567813060027772928,"SouthWest","dN$l0c19~Lwl","@SouthwestAir extremely #disappointed with poor the customer service provided after canceling my flight today! #unprofessional"
94785,567844774994014208,"United","dN$l0c19~Lwl","@united The third wheelchair is broken! http://t.co/tvk0PyxQv5"
94786,567845691067736064,"VirginAmerica","dN$l0c19~Lwl","@FastCompany @VirginAmerica  hotels are like Coronas and the Virgin airlines! have one, or twooo! wait a minute."
94802,567853045435990016,"Delta","dN$l0c19~Lwl","@DeltaAssist on flight from bwi to dtw. Should be upgraded agent said to wait but never came back. 4 empty seats in 1st"
94839,567868027393421312,"SouthWest","dN$l0c19~Lwl","I will never fly @southwestair again. Both flights were awful and no one cares. Im taking my fam of 4 back to @jetblue - even if more $."
94840,567869232614092800,"American","dN$l0c19~Lwl","@AmericanAir i don't have a problem, use my pic."
94890,567893924699770880,"United","dN$l0c19~Lwl","@united so who does handle bag issues? And why wouldn't you put me onto them in the first place?"
94937,567922508000686080,"VirginAmerica","dN$l0c19~Lwl","Exited to fly @VirginAmerica in two weeks to Dallas I'm a mover and shaker cheer mom... Hope they gave some heavy sedatives, I hate 2 fly"
94962,567949479875203072,"AlaskaAir","dN$l0c19~Lwl","@AirlineReporter @AlaskaAir Switched from Mariners colors to Seahawks colors"
94965,567951493279514624,"JetBlue","dN$l0c19~Lwl","Really @JetBlue an hour and 10 minutes later and we finally take off... Couldn't even announce a flight delay?!?"
95018,568037464146911232,"American","dN$l0c19~Lwl","aaaaanother atlanta flight? zzzz. need some new destinations at @PHLAirport. patiently waiting @AmericanAir."
95047,568056501799129088,"Delta","dN$l0c19~Lwl","@DeltaAssist what's the compensation for a missed flight due to mechanical issues? Flight 2059"
95085,568076711289491456,"American","dN$l0c19~Lwl","@AmericanAir Website glitches or \"bait n switch?\" First fare \"unavailable.\" Alternate results in website error. I just wanna go to Cabo!!!"
95161,568107760849690624,"United","dN$l0c19~Lwl","Flight was supposed to leave at 10:51 it's now \"delayed\" to 5:00 any other airline would cancel the flight but not @united #DontFlyUnited"
95179,568115094632050688,"AlaskaAir","dN$l0c19~Lwl","@AlaskaAir Would be nice if I didn't get a lecture on how I should be more careful after I already admitted the error was my fault."
95211,568130415967358976,"SouthWest","dN$l0c19~Lwl","Freaking out waiting for @SouthwestAir to DM me back haha. Regardless, I &lt;3 Southwest Airlines"
95213,568130768788185088,"SouthWest","dN$l0c19~Lwl","@SouthwestAir #worstthingever 2days later our lost bag was fedexed somewhere. Do you know where cause we don't &amp; it was delivered somewhere"
95246,568148303252058112,"American","dN$l0c19~Lwl","@AmericanAir cant seem to log into my AAdvantage account via ur website? is this a known problem?"
95338,568186679409815552,"VirginAmerica","dN$l0c19~Lwl","Gotta love that @VirginAmerica plays @minutephysics. I get to learn while I fly! Henry, you're such a badass! http://t.co/iYGvsrQSLt"
95369,568198034049409024,"JetBlue","dN$l0c19~Lwl","Even though plane delayed, still love @JetBlue BC I will get to see entire UNCvDuke game...love your TVs:) #GTHC #OurBlueisBest"
95461,568244663154393088,"United","dN$l0c19~Lwl","@united you're missin the point! There was no \"weather\". You're lying! Seats was broken. But u claim \"weather\" to get out of hotels. Classy"
95554,568370065340555264,"Delta","dN$l0c19~Lwl","@DeltaAssist hi, I raised a complaint on 5th feb and still have not received a response. ref num 7832837001. please investigate urgently"
95590,568399157666422784,"United","dN$l0c19~Lwl","Ugh weather conditions delay planes again and again..I wish they'd give an actual estimate rather than increasing the time by 15 min @united"
95593,568401416982806528,"JetBlue","dN$l0c19~Lwl","@JetBlue I would go to Dallas to see my grand baby that I miss so much. I feel like a piece of my heart is there."
95621,568420913571475456,"SouthWest","dN$l0c19~Lwl","The guy sitting next to me on my 8a flight smells like #alcohol @SouthwestAir"
95665,568433768912052224,"American","dN$l0c19~Lwl","@AmericanAir Pilot on AA4233 in ORD says we're outta gas and waiting on fuel truck. Can you send us a few cases of beans?"
95667,568434307989159936,"JetBlue","dN$l0c19~Lwl","@JetBlue My Flight 1318 is delayed and I am connecting from Boston. Is it possible to switch me to Flight 118 so I can make my connection?"
95675,568437324587012096,"United","dN$l0c19~Lwl","@united can you help from there? UA4935 can't take off without missing galley cart that no one can find. Pax all seated for last hour."
95683,568440930593697792,"SouthWest","dN$l0c19~Lwl","@SouthwestAir unfortunately no, it's my lack of status that's the big problem. My company policy forces me to buy the cheapest tickets"
95724,568457211237642240,"American","dN$l0c19~Lwl","@AmericanAir first we need to wait 35 days to get a refund. NOW we arrive and have no bags! Are you paying for the new items we need to buy?"
95739,568462691804831744,"SouthWest","dN$l0c19~Lwl","Wish @SouthwestAir would let my husband @MySnobbyCX take an earlier flight home #badservice"
95771,568479007953575936,"Delta","dN$l0c19~Lwl","@DeltaAssist nothing wrong today, I'm flying American and wishing I was on one of your planes. Too bad I couldn't pick my own flight!"
95777,568480230094061568,"American","dN$l0c19~Lwl","my mom had the worst experience ever flying to Brazil this year. After all that, she received a typo filled brush off. Avoid @AmericanAir!!"
95829,568501132496138240,"American","dN$l0c19~Lwl","@AmericanAir wwwhhhyyyyyyy was AA 3284 cancelled?! Whyyyyy? Get me on the Charlotte connecting flight @ 4:05!"
95840,568505638780870656,"American","dN$l0c19~Lwl","Ridiculous for everyone to miss connections because we have to wait for an open gate after landing. @AmericanAir"
95850,568509025970561024,"Delta","dN$l0c19~Lwl","@DeltaAssist any chance you can tell Delta #2407 at JFK that Delta #3405 is on the Tarmac at JFK hoping to make connections!!!"
95868,568516079569408000,"United","dN$l0c19~Lwl","Of course my @united and the crew has no clue about my connecting flight! Such an awful experience!"
95911,568530281982001152,"Delta","dN$l0c19~Lwl","@DeltaAssist flight delayed. can you rebook me on a codeshare flt w westjet to LGA ws1210?"
95943,568541858219081728,"American","dN$l0c19~Lwl","Hello @AmericanAir my sons are curious why AA135 had to call into ORD on 18th Feb. Google failed to give the answer so hoped you could help."
96021,568578571129761792,"United","dN$l0c19~Lwl","@united be worse?oh you can't! delayed with no reason on the way to Lon;flight canceled with NO REASON less than 2 days before returning."
96031,568581751510937600,"United","dN$l0c19~Lwl","psa: never book a flight with @united. all i can say is that the bad reviews are true"
96040,568584434376577024,"United","dN$l0c19~Lwl","@united Doumented via link. However, now that it has been over four months with no response, what do you suggest? Or shall I not expect one?"
96075,568600367224758272,"American","dN$l0c19~Lwl","Just flew @AmericanAir from LGA to ORD and NO PEANUTS!! Apparently in-flight snack suffered the same fate as leg-room and on-time service."
96110,568613365771337728,"JetBlue","dN$l0c19~Lwl","Every time I make the foooooolish mistake of flying anything other than @JetBlue I deeply regret it. Stuck in NYC thanks to @Delta"
96147,568636973964898304,"JetBlue","dN$l0c19~Lwl","@JetBlue why did you just cancel flight 670 last minute?!?"
96245,568754597491298304,"JetBlue","dN$l0c19~Lwl","Stewardess lied and got my wife booted off the flight. Thanks @JetBlue ! Now she has to suffer pain In the airport. #customerservice"
96286,568770285568204800,"American","dN$l0c19~Lwl","How can @AmericanAir be delayedthis earlyin the morning?  2 delayed Friday flight in weeks.   #notahappycustomer"
96291,568771773820329984,"SouthWest","dN$l0c19~Lwl","Could be the last time I fly @SouthwestAir. Lost bag, was told I'd be reimbursed, but not that it would be a FRACTION of the cost!!"
96358,568797937645416448,"SouthWest","dN$l0c19~Lwl","First experience with @SouthwestAir slim line seats and they are worse than the @JetBlue ones. Frame digs into my back AND shoulders #PaxEx"
96413,568809945832906752,"United","dN$l0c19~Lwl","Every time I fly @united I have issues.  Gosh, I should know better and never use them again.  #rundisney #glassslipperchallenge"
96485,568828620833226752,"United","dN$l0c19~Lwl","@saraotoum52 @riad_otoum @united Flight attendant said\"can't move you.flight is full\". Eyes closed entire time. Felt germ infested horrible."
96515,568836233629036544,"VirginAmerica","dN$l0c19~Lwl","@FlyerTalk @skift I've never flown with @VirginAmerica before. They don't have lie-flat seats? Wow! I didn't know that."
96562,568853302323978240,"United","dN$l0c19~Lwl","@JedediahBila @united never fails when on a tight schedule."
96565,568854214136479744,"United","dN$l0c19~Lwl","@united worst flight experience I've ever had. Will never ever fly your airline again."
96595,568867318547161088,"Delta","dN$l0c19~Lwl","@DeltaAssist Need assistance cancelling flight in 2 hours, call-back time is too long. Can you help?"
96745,568910548928049152,"SouthWest","dN$l0c19~Lwl","@davidgoodson71 @SouthwestAir Too bad we can't get our money back on the several flights we booked this week #lessonlearned #NoMoreSWA "
96752,568913684505821184,"United","dN$l0c19~Lwl","Nooo! MT @CBSDenver: #Frontier &amp; @united issue travel waivers for passengers due to snowstorm. United likely to cancel 24 flights tomorrow."
96773,568918486736637952,"American","dN$l0c19~Lwl","Not sure I should keep flying @AmericanAir / @USAirways. Missed cxtn slept in Dallas Sunday, 1.5+ hour delay tonight trying to get home."
96811,568928817651167232,"JetBlue","dN$l0c19~Lwl","@JetBlue Any option for luggage assistance on the ground at HPN? Flight 2168 delayed 2+ hours &amp; we will have 2 sleeping kids when we land"
96848,568942452830138368,"American","dN$l0c19~Lwl","@americanview @AmericanAir never stop. Miles on miles. Seattle to Dallas http://t.co/AWX1SvTOYJ"
96862,568945958970531840,"VirginAmerica","dN$l0c19~Lwl","@VirginAmerica requested window seat and confirmed window but got stuck in middle seat. Not a good way to treat silver member"
96873,568950199172927488,"Delta","dN$l0c19~Lwl","@DeltaAssist  2687 sitting on Tarmac for 45 mins for a gate. Cmon."
96885,568954266628575232,"United","dN$l0c19~Lwl","@united you guys suck!"
96887,568955174582128640,"Delta","dN$l0c19~Lwl","@DeltaAssist can you get us a gate ... Been sitting here in the Tarmac for 20 min DL1514."
96971,568981346074234880,"AlaskaAir","dN$l0c19~Lwl","@AlaskaAir when will we get better at notifications and proactive messaging? 670 Austin 2 Seattle  3 hours late. 5 hours at airport !"
97011,569003574308417536,"American","dN$l0c19~Lwl","What's up with my missing suitcase, @AmericanAir? Flight 295, 2/20, MIA to LAX. Supposed to have arrived @ LAX @ 5pm but still no word! O_o"
97091,569106713434984448,"American","dN$l0c19~Lwl","@AmericanAir don't have luggage to check in. Kiosk wouldn't let me check in. Forced to wait in a long line at ORD to CLT. Flight @ 725."
97143,569142762538344448,"Delta","dN$l0c19~Lwl","@DeltaAssist are there any problems flying out of Chattanooga today?"
97169,569151657902153728,"AlaskaAir","dN$l0c19~Lwl","@AlaskaAir is the WORST airline. Flights always delayed. Bad customer service. Unreliable and totally not worth it!"
97190,569155295915741184,"SouthWest","dN$l0c19~Lwl","My baggage claim wait is about to be longer than my flight @americanair I've seen 3 @southwestair flights land and deliver bags #LordHelp"
97311,569190687440130048,"VirginAmerica","dN$l0c19~Lwl","Ovee 2 hours AFTER being moved to a 2nd Plane. NOW waiting on \"irregularities\" in the Logs to be signed off? #MustBe @VirginAmerica"
97314,569191052256661504,"Delta","dN$l0c19~Lwl","@DeltaAssist just tired of all day delays. Make me get up at 4 am &amp; then one delay after another- no crew, light on in a brand new plane"
97329,569197910895812608,"SouthWest","dN$l0c19~Lwl","@SouthwestAir any official word whether flight 3403 from BWI to Manchester is cancelled? I've got an 8hr drive in snow if it is "
97381,569215138290663424,"United","dN$l0c19~Lwl","Please @United - Don't let me end up like the cast of #Lost. I'm not cut out for #predatory. #United__ http://t.co/sjpu8FRqek"
97442,569229785500680192,"VirginAmerica","dN$l0c19~Lwl","@VirginAmerica why cancel flight VX413? One sec its delayed, on my to airport, the next its cancelled?Gonna email or call me to reschedule?"
97459,569233565369700352,"Delta","dN$l0c19~Lwl","What is the 3 hour Tarmac rule? Been on for 3.5 hours. They will let us off but we can't get back on. Need food @Delta @DeltaAssist"
97497,569241645620658176,"American","dN$l0c19~Lwl","I give up @AmericanAir. On hold for baggage team 42 minutes without talking to anyone. Worst customer service ever. http://t.co/NzNOyrG9c7"
97554,569255447514910720,"United","dN$l0c19~Lwl","Really wish @united had been more accommodating when they cancelled our flight. Stuck in New Orleans another night"
97593,569264341762990080,"Delta","dN$l0c19~Lwl","@DeltaAssist @deltaairlines @delta delta changed my flight international without notifying me On hold for 45 min still no agent #frustrated"
97615,569270789062533120,"VirginAmerica","dN$l0c19~Lwl","Never booking another @VirginAmerica flight again.Going on 3 hrs now waiting for the customer service to call back. Supposedly a 1 hr wait"
97748,569310115377102848,"United","dN$l0c19~Lwl","@united #customerservice at @Dulles_Airport could not be worse. I get the bad weather, but this is awful."
97775,569315324690100224,"JetBlue","dN$l0c19~Lwl","absolute worst, most trashy and unprofessional experience flying in my life. @JetBlue should be ashamed."
97814,569327925113331712,"Delta","dN$l0c19~Lwl","@DeltaAssist On 2121 hold for 44 minutes, got off to eat dinner, now tried 6330, on for 38 minutes, and holding. Website not working, help"
97841,569335079882747904,"Delta","dN$l0c19~Lwl","@DeltaAssist my Mum is flying from Australia to Bogota and her flight from JFK to BOG just got cancelled. Are you going to provide hotel?"
97849,569337835549024256,"American","dN$l0c19~Lwl","_@mirandakroyer: Never will I ever fly @AmericanAir ever again :-)_"
97851,569337903492558848,"SouthWest","dN$l0c19~Lwl","I've been on hold with @SouthwestAir for 45 mins "
97857,569339782527979520,"American","dN$l0c19~Lwl","@AmericanAir I am on AA1344 from den to Dfw. This flight was delayed due to mx, and will cause me to miss my connection."
97895,569349079995691008,"SouthWest","dN$l0c19~Lwl","so I've been on hold with @SouthwestAir for an hour..this is bullshit"
97920,569357168765501440,"SouthWest","dN$l0c19~Lwl","@SouthwestAir Flight Canceled, two hours on hold. Then it just hangs up! A little help here? -thx"
97929,569358646892748800,"SouthWest","dN$l0c19~Lwl","@southwestair I've been on hold for 2 hours to reschedule my cancelled flight for the morning. What gives? I need help NOW"
98007,569384007550394368,"SouthWest","dN$l0c19~Lwl","@SouthwestAir I use to #LUV swa but after an hour and counting on hold, for a flight they canceled on me? #noluv"
98014,569387614265954304,"United","dN$l0c19~Lwl","@united flight cancelled to Denver service agent offered me a non jet salt lake to Denver or red eye out of Atlanta then hung up on me."
98028,569398814848589824,"American","dN$l0c19~Lwl","@AmericanAir been on hold for 30 minutes!  Is this a joke? Pick up the phone!!!!"
98050,569412485771436032,"United","dN$l0c19~Lwl","Can't wait to see how the gate check works on the flight from KOA to LAX. @united #UA1557 #alittlenervous #hopetheyarriveinLA"
98060,569418444355059712,"American","dN$l0c19~Lwl","Shameless @Americanair - unacceptable. leaving thousands of bags at Miami airport and lying to passengers. http://t.co/jzLgW8z2q2"
98136,569480220203474944,"United","dN$l0c19~Lwl","@united I tried.   We were hung up on, twice. After speaking with someone, then put on hold for 45 minutes.  No resolution."
98157,569489248254078976,"American","dN$l0c19~Lwl","Of course it takes @united to save the day! @AmericanAir yesterday was nonsense &amp; this morning you were rubbish! see you again, NEVER!"
98173,569492060300029952,"United","dN$l0c19~Lwl","@sxmtweets Why can @flywinair no longer check @USAirways luggage through to US? Now only @united and @Delta? Post @AmericanAir merger snafu?"
98260,569516722660573184,"American","dN$l0c19~Lwl","Why rapper act like yall only fly private jets and shit tho RT @Wale: Fyi im still on the runway .. STILL @AmericanAir for now 2.5 hrs"
98267,569518995726077952,"American","dN$l0c19~Lwl","@AmericanAir my brother @BRizzyberg27 missed his flight traveling home for a funeral and can't get through to the call center, can you help?"
98312,569530943029055488,"American","dN$l0c19~Lwl","@AmericanAir this could be the worst customer service I've ever experienced."
98317,569531924219191296,"JetBlue","dN$l0c19~Lwl","@JetBlue it's been 3 hours, why have you not sent the plane from the hangar for flight 1533 at JFK? This is absolutely ridiculous."
98342,569535963560411136,"American","dN$l0c19~Lwl","@AmericanAir this is the 3rd time this week you've lost our bag (3474 BNA-LGA now)."
